GeneID,Symbol,description,reconstruction_error,is_anomaly
3800,KIF5C,2q23.1-q23.2,0.2588604,False
3800,KIF5C,2q23.1-q23.2,0.25075334,False
3814,KISS1,1q32.1,0.2629053,False
3814,KISS1,1q32.1,0.26280606,False
3815,KIT,4q12,0.5129156,True
3815,KIT,4q12,0.5127655,True
3816,KLK1,19q13.33,0.24835506,False
3816,KLK1,19q13.33,0.24820928,False
3818,KLKB1,4q35.2,0.24826299,False
3818,KLKB1,4q35.2,0.24991435,False
3827,KNG1,3q27.3,0.26055515,False
3827,KNG1,3q27.3,0.26085246,False
3832,KIF11,10q23.33,0.2569564,False
3832,KIF11,10q23.33,0.24721734,False
3832,KIF11,10q23.33,0.2472163,False
3835,KIF22,16p11.2,0.2470234,False
3835,KIF22,16p11.2,0.24727957,False
3839,KPNA3,13q14.2,0.24572013,False
3839,KPNA3,13q14.2,0.24575944,False
3845,KRAS,12p12.1,1.1029277,True
3845,KRAS,12p12.1,1.1042162,True
3848,KRT1,12q13.13,0.43086326,True
3848,KRT1,12q13.13,0.43086535,True
3849,KRT2,12q13.13,0.24693953,False
3849,KRT2,12q13.13,0.24694192,False
3850,KRT3,12q13.13,0.25201544,False
3850,KRT3,12q13.13,0.25244603,False
3851,KRT4,12q13.13,0.25119555,False
3851,KRT4,12q13.13,0.25172713,False
3852,KRT5,12q13.13,0.596263,True
3852,KRT5,12q13.13,0.5962646,True
3853,KRT6A,12q13.13,0.24838622,False
3853,KRT6A,12q13.13,0.24838795,False
3854,KRT6B,12q13.13,0.2524367,False
3854,KRT6B,12q13.13,0.2524382,False
3857,KRT9,17q21.2,0.24793364,False
3857,KRT9,17q21.2,0.24788274,False
3858,KRT10,17q21.2,0.3676986,False
3858,KRT10,17q21.2,0.36764657,False
3859,KRT12,17q21.2,0.2575912,False
3859,KRT12,17q21.2,0.2522844,False
3859,KRT12,17q21.2,0.25223342,False
3860,KRT13,17q21.2,0.24968344,False
3860,KRT13,17q21.2,0.24963275,False
3861,KRT14,17q21.2,0.42849272,True
3861,KRT14,17q21.2,0.42726934,True
3868,KRT16,17q21.2,0.25823563,False
3868,KRT16,17q21.2,0.25757805,False
3872,KRT17,17q21.2,0.26542225,False
3872,KRT17,17q21.2,0.25865698,False
3872,KRT17,17q21.2,0.25756153,False
3875,KRT18,12q13.13,0.24609809,False
3875,KRT18,12q13.13,0.25674692,False
3875,KRT18,12q13.13,0.24609992,False
3887,KRT81,12q13.13,0.25266975,False
3887,KRT81,12q13.13,0.2616903,False
3887,KRT81,12q13.13,0.2522706,False
3889,KRT83,12q13.13,0.2615431,False
3889,KRT83,12q13.13,0.26103964,False
3891,KRT85,12q13.13,0.25126955,False
3891,KRT85,12q13.13,0.25127128,False
3892,KRT86,12q13.13,0.25291172,False
3892,KRT86,12q13.13,0.2612742,False
3892,KRT86,12q13.13,0.25224128,False
3897,L1CAM,Xq28,0.27763602,False
3897,L1CAM,Xq28,0.28877172,False
3897,L1CAM,Xq28,0.27752042,False
3899,AFF3,2q11.2,0.27244657,False
3899,AFF3,2q11.2,0.2719139,False
3908,LAMA2,6q22.33,0.28517145,False
3908,LAMA2,6q22.33,0.27708542,False
3908,LAMA2,6q22.33,0.27717084,False
3909,LAMA3,18q11.2,0.31689912,False
3909,LAMA3,18q11.2,0.3253418,False
3909,LAMA3,18q11.2,0.31688336,False
3910,LAMA4,6q21,0.25780234,False
3910,LAMA4,6q21,0.2479418,False
3910,LAMA4,6q21,0.247541,False
3911,LAMA5,20q13.33,0.2645056,False
3911,LAMA5,20q13.33,0.26440477,False
3911,LAMA5,20q13.33,0.27402592,False
3912,LAMB1,7q31.1,0.25170106,False
3912,LAMB1,7q31.1,0.25172254,False
3913,LAMB2,3p21.31,0.25783867,False
3913,LAMB2,3p21.31,0.2580032,False
3914,LAMB3,1q32.2,0.2909558,False
3914,LAMB3,1q32.2,0.2876583,False
3914,LAMB3,1q32.2,0.2876534,False
3918,LAMC2,1q25.3,0.28191012,False
3918,LAMC2,1q25.3,0.28109804,False
3920,LAMP2,Xq24,0.26368874,False
3920,LAMP2,Xq24,0.26366374,False
3921,RPSA,3p22.1,0.25648597,False
3921,RPSA,3p22.1,0.24610735,False
3921,RPSA,3p22.1,0.2461068,False
3930,LBR,1q42.12,0.32512155,False
3930,LBR,1q42.12,0.33076203,False
3931,LCAT,16q22.1,0.25615284,False
3931,LCAT,16q22.1,0.2559986,False
3932,LCK,1p35.2,0.30429372,False
3932,LCK,1p35.2,0.29392257,False
3932,LCK,1p35.2,0.29402134,False
3937,LCP2,5q35.1,0.24976796,False
3937,LCP2,5q35.1,0.24981472,False
3938,LCT,2q21.3,0.24613313,False
3938,LCT,2q21.3,0.24629012,False
3939,LDHA,11p15.1,0.2519677,False
3939,LDHA,11p15.1,0.2542393,False
3939,LDHA,11p15.1,0.25195935,False
3945,LDHB,12p12.1,0.24755162,False
3945,LDHB,12p12.1,0.24788123,False
3949,LDLR,19p13.2,0.3241385,False
3949,LDLR,19p13.2,0.31695187,False
3949,LDLR,19p13.2,0.31694013,False
3952,LEP,7q32.1,0.4881066,True
3952,LEP,7q32.1,0.48815867,True
3953,LEPR,1p31.3,0.26053318,False
3953,LEPR,1p31.3,0.27046105,False
3953,LEPR,1p31.3,0.27032617,False
3954,LETM1,4p16.3,0.2581672,False
3954,LETM1,4p16.3,0.25823164,False
3955,LFNG,7p22.3,0.2559326,False
3955,LFNG,7p22.3,0.25107878,False
3955,LFNG,7p22.3,0.24804282,False
3957,LGALS2,22q13.1,0.25495332,False
3957,LGALS2,22q13.1,0.25492358,False
3972,LHB,19q13.33,0.2576069,False
3972,LHB,19q13.33,0.2571824,False
3972,LHB,19q13.33,0.24917527,False
3972,LHB,19q13.33,0.24894631,False
3973,LHCGR,2p16.3,0.2556273,False
3973,LHCGR,2p16.3,0.26420107,False
3973,LHCGR,2p16.3,0.2560651,False
3977,LIFR,5p13.1,0.24691248,False
3977,LIFR,5p13.1,0.24667393,False
3977,LIFR,5p13.1,0.25421023,False
3978,LIG1,19q13.33,0.24469215,False
3978,LIG1,19q13.33,0.24458034,False
3980,LIG3,17q12,0.24580209,False
3980,LIG3,17q12,0.24572453,False
3980,LIG3,17q12,0.25639576,False
3981,LIG4,13q33.3,0.27685755,False
3981,LIG4,13q33.3,0.27684423,False
3982,LIM2,19q13.41,0.26393542,False
3982,LIM2,19q13.41,0.25515732,False
3982,LIM2,19q13.41,0.25555038,False
3988,LIPA,10q23.31,0.36387834,False
3988,LIPA,10q23.31,0.36326492,False
3990,LIPC,15q21.3,0.27990967,False
3990,LIPC,15q21.3,0.29039833,False
3990,LIPC,15q21.3,0.2804783,False
3991,LIPE,19q13.2,0.24439032,False
3991,LIPE,19q13.2,0.24422862,False
3998,LMAN1,18q21.32,0.24475494,False
3998,LMAN1,18q21.32,0.24474716,False
4000,LMNA,1q22,0.9501229,True
4000,LMNA,1q22,0.95006484,True
4001,LMNB1,5q23.2,0.24365744,False
4001,LMNB1,5q23.2,0.24367629,False
4007,PRICKLE3,Xp11.23,0.25198936,False
4007,PRICKLE3,Xp11.23,0.25201797,False
4009,LMX1A,1q23.3,0.2484697,False
4009,LMX1A,1q23.3,0.24841723,False
4010,LMX1B,9q33.3,0.2597144,False
4010,LMX1B,9q33.3,0.26253593,False
4014,LORICRIN,1q21.3,0.25156307,False
4014,LORICRIN,1q21.3,0.25153285,False
4015,LOX,5q23.1,0.2664258,False
4015,LOX,5q23.1,0.26577976,False
4016,LOXL1,15q24.1,0.24503595,False
4016,LOXL1,15q24.1,0.24508879,False
4018,LPA,6q25.3-q26,0.24984634,False
4018,LPA,6q25.3-q26,0.250855,False
4023,LPL,8p21.3,0.28937837,False
4023,LPL,8p21.3,0.2893561,False
4026,LPP,3q27.3-q28,0.2943219,False
4026,LPP,3q27.3-q28,0.28862327,False
4026,LPP,3q27.3-q28,0.29453516,False
4035,LRP1,12q13.3,0.3045669,False
4035,LRP1,12q13.3,0.30773345,False
4035,LRP1,12q13.3,0.3137679,False
4036,LRP2,2q31.1,0.3085578,False
4036,LRP2,2q31.1,0.30860472,False
4038,LRP4,11p11.2,0.286155,False
4038,LRP4,11p11.2,0.2862278,False
4040,LRP6,12p13.2,0.27126318,False
4040,LRP6,12p13.2,0.27243784,False
4040,LRP6,12p13.2,0.2786133,False
4040,LRP6,12p13.2,0.2712751,False
4041,LRP5,11q13.2,0.5574672,True
4041,LRP5,11q13.2,0.5565144,True
4043,LRPAP1,4p16.3,0.25044388,False
4043,LRPAP1,4p16.3,0.25044551,False
4047,LSS,21q22.3,0.28978702,False
4047,LSS,21q22.3,0.28485966,False
4047,LSS,21q22.3,0.27923048,False
4047,LSS,21q22.3,0.27909055,False
4049,LTA,6p21.33,0.2955813,False
4049,LTA,6p21.33,0.2910239,False
4049,LTA,6p21.33,0.29104766,False
4049,LTA,6p21.33,0.29140645,False
4049,LTA,6p21.33,0.291413,False
4049,LTA,6p21.33,0.2910469,False
4049,LTA,6p21.33,0.29140696,False
4049,LTA,6p21.33,0.28897753,False
4049,LTA,6p21.33,0.28862527,False
4049,LTA,6p21.33,0.29587448,False
4052,LTBP1,2p22.3,0.25689498,False
4052,LTBP1,2p22.3,0.2569142,False
4053,LTBP2,14q24.3,0.31404534,False
4053,LTBP2,14q24.3,0.31384677,False
4054,LTBP3,11q13.1,0.2545167,False
4054,LTBP3,11q13.1,0.25451654,False
4056,LTC4S,5q35.3,0.24975558,False
4056,LTC4S,5q35.3,0.24918179,False
4056,LTC4S,5q35.3,0.24980983,False
4056,LTC4S,5q35.3,0.25564736,False
4059,BCAM,19q13.32,0.25798607,False
4059,BCAM,19q13.32,0.25783238,False
4067,LYN,8q12.1,0.5436207,True
4067,LYN,8q12.1,0.54672045,True
4067,LYN,8q12.1,0.5467045,True
4068,SH2D1A,Xq25,0.25730184,False
4068,SH2D1A,Xq25,0.24984929,False
4068,SH2D1A,Xq25,0.2497955,False
4069,LYZ,12q15,0.24567308,False
4069,LYZ,12q15,0.24567351,False
4070,TACSTD2,1p32.1,0.24608281,False
4070,TACSTD2,1p32.1,0.24608752,False
4072,EPCAM,2p21,0.26417574,False
4072,EPCAM,2p21,0.25634065,False
4072,EPCAM,2p21,0.25634053,False
4076,CAPRIN1,11p13,0.2685882,False
4076,CAPRIN1,11p13,0.26977775,False
4081,MAB21L1,13q13.3,0.3272683,False
4081,MAB21L1,13q13.3,0.2682904,False
4081,MAB21L1,13q13.3,0.26835176,False
4087,SMAD2,18q21.1,0.36662352,False
4087,SMAD2,18q21.1,0.36391065,False
4087,SMAD2,18q21.1,0.37346956,False
4088,SMAD3,15q22.33,0.6526946,True
4088,SMAD3,15q22.33,0.6548206,True
4088,SMAD3,15q22.33,0.65325034,True
4089,SMAD4,18q21.2,0.59095454,True
4089,SMAD4,18q21.2,0.58155125,True
4089,SMAD4,18q21.2,0.58171546,True
4091,SMAD6,15q22.31,0.30625886,False
4091,SMAD6,15q22.31,0.30632985,False
4092,SMAD7,18q21.1,0.2848092,False
4092,SMAD7,18q21.1,0.28479904,False
4093,SMAD9,13q13.3,0.25431854,False
4093,SMAD9,13q13.3,0.24632533,False
4093,SMAD9,13q13.3,0.24636166,False
4094,MAF,16q23.2,0.26075023,False
4094,MAF,16q23.2,0.26179647,False
4094,MAF,16q23.2,0.46055073,True
4099,MAG,19q13.12,0.2462192,False
4099,MAG,19q13.12,0.24605194,False
4117,MAK,6p24.2,0.25918832,False
4117,MAK,6p24.2,0.25920108,False
4118,MAL,2q11.1,0.24287611,False
4118,MAL,2q11.1,0.24317478,False
4123,MAN2C1,15q24.2,0.24889486,False
4123,MAN2C1,15q24.2,0.24894266,False
4125,MAN2B1,19p13.13,0.25496718,False
